,time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage,latency,time_delay,utc_delay
19,2023-01-13 15:48:53.487,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637659333333334,-0.0981588333333333,100.0,99.0,0.0,31.0,2023-01-13 15:48:50,71.0,0.05811666666666667,0.8511833333333333,0.85
20,2023-01-13 15:49:54.627,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637663166666667,-0.0981591666666666,100.0,99.0,0.0,31.0,2023-01-13 15:49:41,71.0,0.2271166666666667,1.019,0.85
21,2023-01-13 15:54:55.895,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637663166666667,-0.0981591666666666,100.0,99.0,0.0,31.0,2023-01-13 15:49:41,71.0,5.24825,5.021133333333333,0.0
22,2023-01-13 15:59:52.421,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637663166666667,-0.0981591666666666,100.0,99.0,0.0,31.0,2023-01-13 15:49:41,71.0,10.19035,4.9421,0.0
23,2023-01-13 16:01:53.285,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637674666666666,-0.0981465,100.0,99.0,0.0,30.0,2023-01-13 16:01:50,71.0,0.05475,2.0144,12.15
24,2023-01-13 16:02:39.168,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6376721666666665,-0.0981415,100.0,99.0,0.0,30.0,2023-01-13 16:02:35,71.0,0.06946666666666666,0.7647166666666667,0.75
25,2023-01-13 16:03:40.110,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637669166666667,-0.0981403333333333,100.0,99.0,0.0,30.0,2023-01-13 16:03:26,71.0,0.23516666666666666,1.0157,0.85
26,2023-01-13 16:08:41.401,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637669166666667,-0.0981403333333333,100.0,99.0,0.0,30.0,2023-01-13 16:03:26,71.0,5.256683333333333,5.021516666666667,0.0
27,2023-01-13 16:10:37.690,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6376211666666665,-0.0981353333333333,100.0,99.0,,30.0,2023-01-13 16:10:35,71.0,0.04483333333333333,1.93815,7.15
28,2023-01-13 16:11:38.830,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637698166666667,-0.0981301666666666,100.0,99.0,0.0,30.0,2023-01-13 16:11:35,71.0,0.06383333333333334,1.019,1.0
29,2023-01-13 16:12:29.950,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377041666666665,-0.0981285,100.0,99.0,0.0,30.0,2023-01-13 16:12:24,71.0,0.09916666666666667,0.852,0.8166666666666667
30,2023-01-13 16:13:26.057,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,0.18428333333333333,0.9351166666666667,0.85
31,2023-01-13 16:18:27.274,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,5.204566666666667,5.020283333333333,0.0
32,2023-01-13 16:23:28.334,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,10.222233333333332,5.017666666666667,0.0
33,2023-01-13 16:28:29.298,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,15.2383,5.016066666666666,0.0
34,2023-01-13 16:33:30.362,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,20.256033333333335,5.017733333333334,0.0
35,2023-01-13 16:38:26.841,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,25.197349999999997,4.941316666666666,0.0
36,2023-01-13 16:43:27.815,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,30.213583333333336,5.016233333333333,0.0
37,2023-01-13 16:48:29.253,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,35.237550000000006,5.0239666666666665,0.0
38,2023-01-13 16:53:30.209,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,40.25348333333333,5.015933333333334,0.0
39,2023-01-13 16:58:26.314,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,45.18856666666667,4.935083333333334,0.0
40,2023-01-13 17:03:27.717,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,50.21195,5.023383333333333,0.0
41,2023-01-13 17:08:28.843,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,55.230716666666666,5.018766666666666,0.0
42,2023-01-13 17:13:30.189,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,60.25315,5.022433333333334,0.0
43,2023-01-13 17:18:26.675,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,65.19458333333334,4.941433333333333,0.0
44,2023-01-13 17:23:27.617,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,70.21028333333334,5.0157,0.0
45,2023-01-13 17:28:28.674,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,75.2279,5.017616666666667,0.0
46,2023-01-13 17:33:29.844,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,80.2474,5.0195,0.0
47,2023-01-13 17:38:26.088,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,85.1848,4.9374,0.0
48,2023-01-13 17:43:27.230,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,90.20383333333332,5.019033333333334,0.0
49,2023-01-13 17:48:28.269,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,95.22115000000001,5.017316666666667,0.0
50,2023-01-13 17:53:29.651,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,100.24418333333332,5.023033333333333,0.0
51,2023-01-13 17:58:30.689,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,105.26148333333335,5.0173000000000005,0.0
52,2023-01-13 18:03:26.657,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,110.19428333333333,4.9328,0.0
53,2023-01-13 18:08:28.176,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,115.2196,5.025316666666667,0.0
54,2023-01-13 18:13:29.634,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,120.2439,5.0243,0.0
55,2023-01-13 18:18:26.291,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,125.18818333333334,4.944283333333333,0.0
56,2023-01-13 18:23:27.676,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,130.21126666666666,5.023083333333333,0.0
57,2023-01-13 18:28:29.094,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,135.2349,5.023633333333334,0.0
58,2023-01-13 18:33:30.594,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,140.2599,5.025,0.0
59,2023-01-13 18:38:27.151,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,145.20251666666667,4.942616666666667,0.0
60,2023-01-13 18:43:28.483,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,150.22471666666667,5.0222,0.0
61,2023-01-13 18:48:29.635,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,155.24391666666668,5.0192,0.0
62,2023-01-13 18:53:25.978,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,160.18296666666666,4.93905,0.0
63,2023-01-13 18:58:27.049,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,165.20081666666667,5.01785,0.0
64,2023-01-13 19:03:27.998,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,170.21663333333333,5.015816666666667,0.0
65,2023-01-13 19:08:29.033,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,175.23388333333332,5.017250000000001,0.0
66,2023-01-13 19:13:30.498,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,180.2583,5.024416666666666,0.0
67,2023-01-13 19:18:26.403,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,185.19005,4.931749999999999,0.0
68,2023-01-13 19:23:27.899,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,190.21498333333332,5.024933333333333,0.0
69,2023-01-13 19:28:28.980,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,195.233,5.018016666666667,0.0
70,2023-01-13 19:33:30.537,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,200.25895,5.02595,0.0
71,2023-01-13 19:38:26.887,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,205.19811666666666,4.939166666666667,0.0
72,2023-01-13 19:43:28.364,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,210.22273333333334,5.024616666666666,0.0
73,2023-01-13 19:48:29.562,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,215.24269999999999,5.019966666666666,0.0
74,2023-01-13 19:53:25.454,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,220.17423333333332,4.931533333333333,0.0
75,2023-01-13 19:58:26.838,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,225.19729999999998,5.023066666666667,0.0
76,2023-01-13 20:03:28.372,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,230.22286666666665,5.025566666666666,0.0
77,2023-01-13 20:08:29.406,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,235.2401,5.017233333333333,0.0
78,2023-01-13 20:13:25.857,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,240.18095,4.94085,0.0
79,2023-01-13 20:18:27.404,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,245.20673333333335,5.025783333333334,0.0
80,2023-01-13 20:23:28.873,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,250.23121666666665,5.024483333333333,0.0
81,2023-01-13 20:28:29.963,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,255.24938333333333,5.018166666666667,0.0
82,2023-01-13 20:33:25.897,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,260.1816166666667,4.9322333333333335,0.0
83,2023-01-13 20:38:27.218,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,265.20363333333336,5.0220166666666675,0.0
84,2023-01-13 20:43:28.273,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,270.22121666666663,5.0175833333333335,0.0
85,2023-01-13 20:48:29.268,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,275.2378,5.016583333333333,0.0
86,2023-01-13 20:53:30.233,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,280.25388333333336,5.016083333333333,0.0
87,2023-01-13 20:58:26.242,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,285.18736666666666,4.933483333333333,0.0
88,2023-01-13 21:03:27.367,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,290.2061166666666,5.01875,0.0
89,2023-01-13 21:08:28.354,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,295.22256666666664,5.016450000000001,0.0
90,2023-01-13 21:13:29.759,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,300.2459833333333,5.023416666666666,0.0
91,2023-01-13 21:18:25.683,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,305.17805000000004,4.932066666666667,0.0
92,2023-01-13 21:23:26.741,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,310.19568333333336,5.017633333333333,0.0
93,2023-01-13 21:28:27.714,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,315.2119,5.016216666666667,0.0
94,2023-01-13 21:33:28.773,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,320.22955,5.017650000000001,0.0
95,2023-01-13 21:38:30.294,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,325.2549,5.02535,0.0
96,2023-01-13 21:43:26.240,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,330.18733333333336,4.932433333333334,0.0
97,2023-01-13 21:48:27.663,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,335.21105,5.023716666666667,0.0
98,2023-01-13 21:53:28.692,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,340.22819999999996,5.01715,0.0
99,2023-01-13 21:55:29.643,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637703666666667,-0.0981323333333333,100.0,99.0,0.0,30.0,2023-01-13 16:13:15,71.0,342.24405,2.01585,0.0
100,2023-01-13 21:56:25.682,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637756666666666,-0.0980875,100.0,99.0,0.0,30.0,2023-01-13 21:56:23,71.0,0.0447,0.9339833333333334,343.1333333333333
101,2023-01-13 21:56:36.794,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637754666666667,-0.0981058333333333,100.0,99.0,0.0,30.0,2023-01-13 21:56:32,71.0,0.0799,0.1852,0.15
102,2023-01-13 21:57:37.937,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,0.24894999999999998,1.01905,0.85
103,2023-01-13 22:02:39.217,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,5.270283333333333,5.021333333333333,0.0
104,2023-01-13 22:07:35.212,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,10.203533333333333,4.93325,0.0
105,2023-01-13 22:12:36.111,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,15.218516666666666,5.014983333333333,0.0
106,2023-01-13 22:17:37.211,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,20.23685,5.0183333333333335,0.0
107,2023-01-13 22:22:38.579,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,25.25965,5.0228,0.0
108,2023-01-13 22:27:34.530,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,30.192166666666665,4.932516666666667,0.0
109,2023-01-13 22:32:35.631,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,35.21051666666666,5.01835,0.0
110,2023-01-13 22:37:37.104,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,40.23506666666666,5.0245500000000005,0.0
111,2023-01-13 22:42:38.683,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,45.261383333333335,5.026316666666667,0.0
112,2023-01-13 22:47:35.200,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,50.20333333333333,4.94195,0.0
113,2023-01-13 22:52:36.485,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,55.22475,5.021416666666667,0.0
114,2023-01-13 22:57:37.557,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,60.24261666666666,5.0178666666666665,0.0
115,2023-01-13 23:02:38.654,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,65.2609,5.018283333333333,0.0
116,2023-01-13 23:07:35.082,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,70.20136666666667,4.940466666666667,0.0
117,2023-01-13 23:12:36.025,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,75.21708333333332,5.015716666666666,0.0
118,2023-01-13 23:17:37.526,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,80.2421,5.025016666666667,0.0
119,2023-01-13 23:22:39.086,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,85.2681,5.026,0.0
120,2023-01-13 23:27:35.641,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,90.21068333333332,4.942583333333333,0.0
121,2023-01-13 23:32:37.010,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6377335,-0.0981311666666666,100.0,99.0,0.0,30.0,2023-01-13 21:57:23,71.0,95.2335,5.022816666666667,0.0
