time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-15 02:37:46.661,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 02:42:48.741,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 02:47:50.168,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 02:52:46.677,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 02:57:47.984,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:02:48.915,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:07:49.924,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:12:46.065,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:17:46.970,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:22:48.060,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:27:49.464,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:32:50.421,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:37:46.446,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:42:47.446,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:47:48.522,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:52:49.932,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 03:57:45.868,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:02:46.846,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:07:47.880,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:12:48.907,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:17:49.866,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:22:45.860,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:27:46.882,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:32:47.896,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:37:48.974,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:42:50.618,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:47:47.859,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:52:48.875,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 04:57:50.284,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:02:46.428,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:07:47.239,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:12:48.151,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:17:49.186,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
2023-01-15 05:22:50.370,TEMBDDPB244A0106,ON,65535.0,0.0,A,5.621971666666667,-0.2743061666666666,100.0,99.0,0.0,30.0,2023-01-14  10:37:37,70.0
