time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-13 15:08:21.583,TEMBDDPB244A0123,ON,65535.0,0.0,V,5.600011,-0.190011,100.0,99.0,0.0,31.0,2000-01-01 00:00:14,71.0
2023-01-13 15:08:57.765,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637760833333333,-0.098235,100.0,99.0,0.0,31.0,2023-01-13  15:08:54,71.0
2023-01-13 15:09:58.850,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637752166666667,-0.0982368333333333,100.0,99.0,0.0,31.0,2023-01-13  15:09:45,71.0
2023-01-13 15:14:59.825,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637752166666667,-0.0982368333333333,100.0,99.0,0.0,31.0,2023-01-13  15:09:45,71.0
2023-01-13 15:19:00.884,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637743333333333,-0.0982395,100.0,99.0,0.0,31.0,2023-01-13  15:18:54,71.0
2023-01-13 15:19:56.801,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637697333333334,-0.0982115,100.0,99.0,,31.0,2023-01-13  15:19:54,71.0
2023-01-13 15:20:57.913,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637712,-0.0982373333333333,100.0,99.0,0.0,31.0,2023-01-13  15:20:54,71.0
2023-01-13 15:21:18.879,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637708166666666,-0.0982363333333333,100.0,99.0,0.0,31.0,2023-01-13  15:21:15,71.0
2023-01-13 15:22:20.075,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637701666666667,-0.0982361666666666,100.0,99.0,0.0,31.0,2023-01-13  15:22:06,71.0
2023-01-13 15:27:21.594,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637701666666667,-0.0982361666666666,100.0,99.0,0.0,31.0,2023-01-13  15:22:06,71.0
2023-01-13 15:31:17.885,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637676833333334,-0.098264,100.0,99.0,0.0,31.0,2023-01-13  15:31:15,71.0
2023-01-13 15:31:53.832,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637674166666667,-0.0982603333333333,100.0,99.0,0.0,31.0,2023-01-13  15:31:48,71.0
2023-01-13 15:32:49.963,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6376735,-0.0982568333333333,100.0,99.0,0.0,31.0,2023-01-13  15:32:39,71.0
2023-01-13 15:37:51.393,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.6376735,-0.0982568333333333,100.0,99.0,0.0,31.0,2023-01-13  15:32:39,71.0
2023-01-13 15:40:52.883,TEMBDDPB244A0123,ON,65535.0,0.0,A,5.637729,-0.0982211666666666,100.0,99.0,,31.0,2023-01-13  15:40:48,71.0
