time,battery_id,battery_state,charge_left,current,gps_accuracy,latitude,longitude,soc,soh,speed,temperature,utc,voltage
2023-01-14 18:10:08.787,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2000-01-01 00:00:14,60.0
2023-01-14 18:10:49.897,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:10:45,60.0
2023-01-14 18:11:51.091,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:11:45,60.0
2023-01-14 18:16:47.021,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:16:45,60.0
2023-01-14 18:21:48.602,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:21:45,60.0
2023-01-14 18:26:49.676,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:26:45,60.0
2023-01-14 18:31:51.268,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:31:45,60.0
2023-01-14 18:36:47.631,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:36:45,60.0
2023-01-14 18:41:48.925,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:41:45,60.0
2023-01-14 18:46:50.464,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:46:45,60.0
2023-01-14 18:51:51.650,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:51:45,60.0
2023-01-14 18:56:47.947,TEMBDDPB244A0101,ON,65535.0,0.0,V,5.600011,-0.190011,32.0,99.0,0.0,30.0,2023-01-14 18:56:45,60.0
